1869 		PluraCoin 	PLURA 	0,00006386 	$17,72K 	$9,49 	0% 	-15,49% 	-41,60%
1870 		Destiny 	DES 	0,002611 	$17,57K 	$0 	0% 	+4,85% 	0%
1871 		Bankcoin 	B@ 	0,00170701 	$17,57K 	$0,24 	0% 	-1,83% 	-21,35%
1872 		Eternity 	ENT 	0,000903 	$17,53K 	$9,32 	0% 	0% 	-17,27%
1873 		MACRON 	MCRN 	0,000851 	$17,51K 	$0 	0% 	0% 	0%
1874 		Allion 	ALL 	0,0028243 	$17,51K 	$18,67 	0% 	-46,30% 	-14,85%
1875 		Taler 	TLR 	0,001806 	$17,37K 	$0 	0% 	+2,40% 	0%
1876 		BitCoal 	COAL 	0,002589 	$17,22K 	$225,90 	0% 	0% 	+95,15%
1877 		Qbic 	QBIC 	0,00365837 	$17,05K 	$31,20 	0% 	+1,19% 	-17,71%
1878 		ConnectJob 	CJT 	0,00015044 	$16,98K 	$0 	0% 	0% 	+7,49%
1879 		Roofs 	ROOFS 	0,0000 	$16,76K 	$0 	0% 	3,21% 	0%
1880 		DeusCoin 	DEUS 	0,001197 	$16,37K 	$10,50 	0% 	+3,34% 	-6,43%
1881 		Mainstream For The Underground 	MFTU 	0,00006681 	$16,37K 	$1,71K 	0% 	-24,42% 	-32,59%
1882 		HomeBlockCoin 	HBC 	0,001413 	$15,98K 	$15,97 	0% 	+3,40% 	-13,08%
1883 		SmartFox 	FOX 	0,0101936 	$15,77K 	$15,37 	0% 	+35,04% 	-28,10%
1884 		BipCoin 	BIP 	0,005233 	$15,70K 	$0 	0% 	0% 	0%
1885 		Cryptrust 	CTRT 	0,0000029 	$15,47K 	$11,36K 	0% 	-8,67% 	-3,49%
1886 		Escroco 	ESC 	0,00716802 	$15,44K 	$0 	0% 	0% 	0%
1887 		Cryptojacks 	CJ 	0,000109 	$15,40K 	$2,27 	0% 	0% 	-54,87%
1888 		FinTab 	FNTB 	0,003749 	$15,38K 	$78,61 	0% 	+2,98% 	-24,10%
1889 		Antilitecoin 	ALTC 	0,0001 	$15,17K 	$0 	0% 	+3,20% 	-27,32%
1890 		Centurion 	CNT 	0,000314 	$15,08K 	$53,28 	0% 	+3,39% 	-7,53%
1891 		Dollarcoin 	DLC 	0,001119 	$14,84K 	$2,45 	0% 	+3,34% 	+7,98%
1892 		Ether Kingdoms Token 	IMP 	0,0296411 	$14,75K 	$8,39K 	0% 	+5,76% 	-10,60%
1893 		HealthyWormCoin 	WORM 	0,0000 	$14,62K 	$0 	0% 	+3,21% 	-1,83%
1894 		Rhenium 	XRH 	0,00049263 	$14,61K 	$61,10 	0% 	-0,53% 	-1,01%
1895 		NevaCoin 	NEVA 	0,008257 	$14,59K 	$2,51 	0% 	0% 	-28,96%
1896 		INDINODE 	XIND 	0,00003789 	$14,22K 	$46,59 	0% 	-0,54% 	-17,86%
1897 		Acoin 	ACOIN 	0,020859 	$14,19K 	$0 	0% 	0% 	+1,83%
1898 		Speedcash 	SCS 	0,05769 	$14,06K 	$657,48 	0% 	-1,90% 	-42,09%
1899 		Theresa May Coin 	MAY 	0,000216 	$13,95K 	$30,10 	0% 	-14,17% 	-12,23%
1900 		Independent Money System 	IMS 	0,014094 	$13,83K 	$3,24 	0% 	0% 	-25,96%
1901 		JIYO 	JIYOX 	0,00098525 	$13,34K 	$22,73 	0% 	+12,44% 	+4,64%
1902 		FolmCoin 	FLM 	0,00137998 	$13,33K 	$22,11 	0% 	-1,23% 	-42,98%
1903 		Qvolta 	QVT 	0,0018 	$13,30K 	$0 	0% 	0% 	-0,61%
1904 		Kubera Coin 	KBR 	0,0001 	$13,12K 	$5,12 	0% 	+3,20% 	-7,50%
1905 		YoloCash 	YLC 	0,00044139 	$13,02K 	$2,22K 	0% 	-3,54% 	-4,97%
1906 		PostCoin 	POST 	0,003169 	$12,63K 	$1,08 	0% 	0% 	-3,88%
1907 		TajCoin 	TAJ 	0,001237 	$12,59K 	$28,67 	0% 	+3,34% 	-18,07%
1908 		CoinonatX 	XCXT 	0,001032 	$12,59K 	$0,39 	0% 	0% 	+21,02%
1909 		Peony 	PNY 	0,0021656 	$12,24K 	$4,86K 	0% 	+12,76% 	+8,22%
1910 		KUN 	KUN 	5,99867 	$12,00K 	$9,09K 	0% 	-1,85% 	+17,21%
1911 		CacheCoin 	CACH 	0,004744 	$11,94K 	$0 	0% 	0% 	+7,85%
1912 		Polcoin 	PLC 	0,00015158 	$11,91K 	$14,34 	0% 	-0,58% 	-8,39%
1913 		BitCoin One 	BTCONE 	0,00117472 	$11,75K 	$0,55 	0% 	+4,42% 	-17,96%
1914 		GlassCoin 	GLS 	0,00114 	$11,72K 	$0 	0% 	-3,27% 	0%
1915 		Phantomx 	PNX 	0,00033256 	$11,70K 	$642,83 	0% 	+27,92% 	-38,60%
1916 		PosEx 	PEX 	0,004672 	$11,69K 	$0 	0% 	+2,99% 	+20,42%
1917 		RSGPcoin 	RSGP 	1,5523 	$11,69K 	$0 	0% 	+3,86% 	-31,62%
1918 		AmsterdamCoin 	AMS 	0,000373 	$11,41K 	$22,73 	0% 	+3,34% 	-20,50%
1919 		Nekonium 	NUKO 	0,00094718 	$11,37K 	$13,13 	0% 	-1,80% 	-23,16%
1920 		Neuro 	NRO 	0,000157 	$11,36K 	$0 	0% 	-8,90% 	-6,95%
1921 		BrokerNekoNetwork 	BNN 	0,0000038 	$11,29K 	$2,86 	0% 	-34,31% 	-44,51%
1922 		Archetypal Network 	ACTP 	0,000002 	$11,17K 	$18,46 	0% 	+34,77% 	-41,81%
1923 		Bitcoin Planet 	BTPL 	0,000687 	$11,09K 	$10,62 	0% 	+14,39% 	-2,61%
1924 		FuzzBalls 	FUZZ 	0,001668 	$10,84K 	$0 	0% 	+3,40% 	+12,71%
1925 		Cthulhu Offerings 	OFF 	0,002366 	$10,72K 	$0 	0% 	0% 	0%
1926 		Marijuanacoin 	MAR 	0,006844 	$10,58K 	$0 	0% 	0% 	0%
1927 		Californium 	CF 	0,004495 	$10,57K 	$1,43 	0% 	-1,24% 	-13,19%
1928 		CryptoInsight 	TKR 	0,00083687 	$10,49K 	$0 	0% 	0% 	0%
1929 		Adrenaline 	ADN 	0,00083774 	$10,41K 	$0 	0% 	0% 	+110,43%
1930 		Flaxscript 	FLAX 	0,001649 	$10,31K 	$0 	0% 	+3,40% 	+5,75%
1931 		SOILcoin 	SOIL 	0,001727 	$9,94K 	$9,66 	0% 	+3,40% 	-16,52%
1932 		Litecred 	LTCR 	0,000432 	$9,93K 	$0 	0% 	+3,34% 	0%
1933 		LiteBitcoin 	LBTC 	0,000115 	$9,87K 	$4,15 	0% 	0% 	+5,07%
1934 		Machinecoin 	MAC 	0,000275 	$9,76K 	$0 	0% 	+3,40% 	-92,74%
1935 		IXTUS Edutainment 	IXE 	0,00040506 	$9,66K 	$20,10 	0% 	-27,42% 	-58,76%
1936 		Staker 	STR 	0,00823153 	$9,58K 	$0 	0% 	-0,43% 	+5,55%
1937 		Dalecoin 	DALC 	0,02575 	$9,54K 	$42,00 	0% 	0% 	+9,48%
1938 		Comet 	CMT 	0,011326 	$9,45K 	$34,75 	0% 	+3,40% 	-9,00%
1939 		Kronecoin 	KRONE 	0,00076 	$9,40K 	$0 	0% 	0% 	0%
1940 		GeyserCoin 	GSR 	0,03443 	$9,22K 	$160,04 	0% 	+3,29% 	-7,72%
1941 		Zayedcoin 	ZYD 	0,002022 	$9,21K 	$0 	0% 	+3,40% 	+2,53%
1942 		P7Coin 	P7C 	0,0001 	$9,19K 	$0 	0% 	+3,19% 	-29,53%
1943 		UralsCoin 	URALS 	0,00088237 	$9,11K 	$4,78 	0% 	-4,49% 	-22,63%
1944 		Cannation 	CNNC 	0,016169 	$8,99K 	$0 	0% 	0% 	-7,94%
1945 		Ammo Reloaded 	AMMO 	0,000137 	$8,85K 	$0 	0% 	+3,52% 	-30,67%
1946 		Eryllium 	ERY 	0,001449 	$8,80K 	$3,11 	0% 	0% 	-23,57%
1947 		ChanCoin 	CHAN 	0,00078496 	$8,55K 	$0 	0% 	0% 	-75,61%
1948 		Asiadigicoin 	ADCN 	0,000157 	$8,50K 	$26,38K 	0% 	+3,20% 	-7,45%
1949 		Rocketcoin 	ROCK 	0,00015479 	$8,39K 	$59,03 	0% 	-26,19% 	-6,24%
1950 		BitQuark 	BTQ 	0,00076377 	$8,34K 	$0 	0% 	0% 	+12,15%
1951 		Selfiecoin 	SLFI 	0,000020 	$8,32K 	$0 	0% 	+3,41% 	0%
1952 		Iconic 	ICON 	0,011914 	$8,28K 	$0 	0% 	+3,55% 	+5,19%
1953 		Eurocoin 	EUC 	0,00143 	$7,99K 	$0 	0% 	0% 	+11,76%
1954 		Ragnarok 	RAGNA 	0,00143998 	$7,80K 	$427,50 	0% 	-5,63% 	-5,05%
1955 		iBank 	IBANK 	0,001747 	$7,72K 	$1,67 	0% 	+3,40% 	-7,45%
1956 		Cabbage 	CAB 	0,000432 	$7,08K 	$0 	0% 	+12,13% 	0%
1957 		Artex Coin 	ATX 	0,00053 	$7,06K 	$0 	0% 	+17,66% 	0%
1958 		PoSToken 	POS 	0,007066 	$6,81K 	$0 	0% 	+3,13% 	0%
1959 		ARbit 	ARB 	0,000432 	$6,73K 	$2,53 	0% 	+3,34% 	-31,69%
1960 		Grimcoin 	GRIM 	0,00007579 	$6,51K 	$9,00 	0% 	-0,54% 	-7,58%
1961 		Elysium 	ELS 	0,000805 	$6,30K 	$0 	0% 	+3,40% 	-21,49%
1962 		EcoCoin 	ECO 	0,046734 	$6,26K 	$0 	0% 	0% 	-5,03%
1963 		Virta Unique Coin 	VUC 	0,000217 	$6,23K 	$0 	0% 	0% 	0%
1964 		Cyber Movie Chain 	CMCT 	0,000000 	$6,21K 	$9,67 	0% 	-6,95% 	-20,91%
1965 		Virtacoin 	VTA 	0,0000012 	$6,18K 	$7,25 	0% 	-1,79% 	-7,75%
1966 		PRCoin 	PRC 	0,00022732 	$6,13K 	$18,91 	0% 	+19,29% 	+10,06%
1967 		Pioneer Coin 	PCOIN 	0,002689 	$6,08K 	$66,95 	0% 	+3,40% 	-18,53%
1968 		C-Bit 	XCT 	0,000181 	$6,06K 	$0 	0% 	0% 	-53,37%
1969 		BROTHER 	BRAT 	0,0001 	$6,06K 	$24,78 	0% 	+3,20% 	-4,55%
1970 		SocialCoin 	SOCC 	0,000216 	$5,87K 	$262,47 	0% 	+20,80% 	-47,22%
1971 		MiloCoin 	MILO 	0,000491 	$5,76K 	$0 	0% 	+7,21% 	-32,03%
1972 		Rawcoin 	XRC 	0,00139 	$5,58K 	$0 	0% 	+3,40% 	0%
1973 		VectorAI 	VEC2 	0,000255 	$5,57K 	$0 	0% 	+3,40% 	+43,16%
1974 		MustangCoin 	MST 	0,07243 	$5,42K 	$1,35 	0% 	0% 	-11,74%
1975 		Fujinto 	NTO 	0,0000 	$5,30K 	$0 	0% 	3,21% 	+1,06%
1976 		NodeCoin 	NODC 	0,000236 	$5,29K 	$0 	0% 	+3,20% 	-2,13%
1977 		Alpha Coin 	APC 	0,00056651 	$5,00K 	$3,89 	0% 	+62,60% 	-9,45%
1978 		Jiyo [OLD] 	JIYO 	0,00078441 	$4,79K 	$0,07 	0% 	-0,53% 	-5,60%
1979 		Slevin 	SLEVIN 	0,0000 	$4,51K 	$0 	0% 	3,21% 	-2,48%
1980 		ICOBID 	ICOB 	0,00058 	$4,37K 	$0 	0% 	0% 	-47,03%
1981 		PlayerCoin 	PLACO 	0,0001 	$4,22K 	$0 	0% 	+3,19% 	+44,63%
1982 		PLNcoin 	PLNC 	0,000236 	$4,20K 	$0 	0% 	+3,20% 	-40,14%
1983 		Prime-XI 	PXI 	0,000766 	$4,15K 	$0 	0% 	+3,27% 	-22,96%
1984 		LiteCoin Ultra 	LTCU 	0,005758 	$4,03K 	$0 	0% 	0% 	+13,53%
1985 		Royal Kingdom Coin 	RKC 	0,001315 	$3,76K 	$0 	0% 	+3,52% 	-23,66%
1986 		Wild Beast Block 	WBB 	0,018686 	$3,73K 	$2,05 	0% 	+3,29% 	+3,61%
1987 		SongCoin 	SONG 	0,000308 	$3,70K 	$2,62 	0% 	0% 	-7,46%
1988 		BowsCoin 	BSC 	0,000962 	$3,60K 	$0 	0% 	-6,46% 	+1,30%
1989 		EagleCoin 	EAGLE 	0,00154 	$3,46K 	$0 	0% 	+6,82% 	0%
1990 		Concoin 	CONX 	0,006261 	$3,33K 	$20,02 	0% 	+4,30% 	-2,47%
1991 		Benz 	BENZ 	0,00053981 	$3,22K 	$261,88 	0% 	-16,48% 	-18,19%
1992 		BitAsean 	BAS 	0,000245 	$3,17K 	$0 	0% 	+7,83% 	-24,60%
1993 		Veltor 	VLT 	0,006772 	$2,94K 	$3,09 	0% 	+0,32% 	-9,43%
1994 		DACH Coin 	DACH 	0,00034105 	$2,88K 	$18,99 	0% 	-50,27% 	-1,32%
1995 		Digital Credits 	DGCS 	0,0001 	$2,76K 	$0 	0% 	+3,19% 	+3,04%
1996 		AnarchistsPrime 	ACP 	0,00053 	$2,68K 	$0 	0% 	+17,66% 	-6,39%
1997 		Luna Coin 	LUNA 	0,001884 	$2,46K 	$6,04 	0% 	+2,39% 	-17,34%
1998 		Coinonat 	CXT 	0,000844 	$2,45K 	$16,08 	0% 	+3,39% 	-16,84%
1999 		Ulatech 	ULA 	0,007223 	$2,42K 	$0 	0% 	+3,40% 	0%
2000 		BenjiRolls 	BENJI 	0,00076 	$2,31K 	$9,85 	0% 	0% 	-44,47%
2001 		PAXEX 	PAXEX 	0,00011368 	$2,30K 	$31,85 	0% 	-11,98% 	+38,85%
2002 		PonziCoin 	PONZI 	0,004004 	$2,22K 	$0 	0% 	+13,34% 	+153,67%
2003 		Coimatic 2.0 	CTIC2 	0,000137 	$2,21K 	$0 	0% 	+3,20% 	+0,41%
2004 		Save and Gain 	SANDG 	0,000569 	$2,09K 	$1,92 	0% 	+6,67% 	-2,19%
2005 		Coupecoin 	COUPE 	0,000020 	$1,98K 	$0,56 	0% 	+3,41% 	-22,82%
2006 		Dollar Online 	DOLLAR 	0,002925 	$1,98K 	$0 	0% 	-16,05% 	+15,09%
2007 		VapersCoin 	VPRC 	0,000020 	$1,97K 	$4,56 	0% 	+3,41% 	-25,44%
2008 		GeertCoin 	GEERT 	0,001811 	$1,93K 	$0 	0% 	0% 	-30,79%
2009 		Bitvolt 	VOLT 	0,000196 	$1,89K 	$0 	0% 	+12,88% 	-30,54%
2010 		Simmitri 	SIM 	0,00204629 	$1,84K 	$107,04 	0% 	-9,16% 	-26,49%
2011 		Project-X 	NANOX 	19.730 	$1,81K 	$122,09 	0% 	+12,59% 	-16,48%
2012 		Ourcoin 	OUR 	0,00267288 	$1,65K 	$60,58 	0% 	-38,22% 	+26,72%
2013 		Magnum 	MGM 	0,000236 	$1,53K 	$0 	0% 	+3,20% 	+72,53%
2014 		CrevaCoin 	CREVA 	0,0000 	$1,38K 	$5,99 	0% 	3,21% 	+1,25%
2015 		Vault Coin 	VLTC 	0,000020 	$1,32K 	$0 	0% 	+3,41% 	-13,84%
2016 		Coimatic 3.0 	CTIC3 	0,000569 	$1,20K 	$13,12 	0% 	+3,34% 	-34,71%
2017 		Ebittree Coin 	EBT 	0,000020 	$685,00 	$0 	0% 	+3,41% 	+3,01%
2018 		Argus 	ARGUS 	0,002846 	$435,00 	$18,55 	0% 	+3,40% 	-56,52%
2019 		Tristar Coin 	TSTR 	0,000020 	$350,00 	$0 	0% 	+3,41% 	0%
2020 		PizzaCoin 	PIZZA 	0,00017045 	$235,00 	$0 	0% 	0% 	-25,53%
2021 		CJs 	CJS 	0,105421 	$180,00 	$23,53 	0% 	+41,25% 	-23,22%
2022 		LevoPlus 	LVPS 	0,0000 	$137,00 	$0 	0% 	3,21% 	0%
2023 		RusGas 	RGS 	0,00000 	$116,00 	$0 	0% 	0% 	-2,88%
2024 		POLY AI 	AI 	0,002983 	$113,00 	$0,38 	0% 	+3,40% 	+10,63%
2025 		SHADE Token 	SHADE 	0,0000020 	$102,00 	$0 	0% 	0% 	0%
2026 		HarmonyCoin 	HMC 	0,000177 	$43,00 	$0 	0% 	+3,20% 	-53,95%
2027 		Bolenum 	BLN 	0,0000 	$40,00 	$221,63 	0% 	3,21% 	-70,17%
2028 		BitF 	BITF 	0,00003048 	$32,00 	$0 	0% 	0% 	-99,36%
2029 		FuturXe 	FXE 	0,019236 	$30,00 	$0 	0% 	+3,40% 	+8,55%
2030 		YENTEN 	YTN 	0,0000034 	$29,00 	$0 	0% 	0% 	0%
2031 		UR 	UR 	0,000199 	$0 	$0 	0% 	0% 	0%
2032 		X2 	X2 	0,000020 	$0 	$0 	0% 	+3,41% 	+7,07%
2033 		ZB 	ZB 	0,132104 	$0 	$19,34M 	0,13% 	-1,10% 	-0,56%
2034 		DWS 	DWS 	0,00299489 	$0 	$33,28K 	0% 	+4,42% 	+1,38%
2035 		KEY 	KEY 	0,00101382 	$0 	$54,05K 	0% 	-2,11% 	-7,48%
2036 		MEX 	MEX 	0,00059526 	$0 	$26,72K 	0% 	+17,92% 	+27,93%
2037 		MSD 	MSD 	0,004102 	$0 	$9,17K 	0% 	+3,40% 	-15,04%
2038 		nOS 	NOS 	0,0508888 	$0 	$229,80K 	0% 	-2,70% 	+6,21%
2039 		ONG 	ONG 	0,245005 	$0 	$172,69K 	0% 	-1,92% 	-13,56%
2040 		ABLE 	ABLX 	0,00028242 	$0 	$100,85 	0% 	-9,92% 	-10,85%
2041 		Aces 	ACES 	0,0001 	$0 	$23,01 	0% 	+3,19% 	-29,92%
2042 		ANON 	ANON 	0,157132 	$0 	$1,81K 	0% 	+2,81% 	+9,53%
2043 		BUMO 	BU 	0,0302 	$0 	$2,95M 	0,02% 	+5,59% 	-26,96%
2044 		CHEX 	CHEX 	0,00440961 	$0 	$40,18K 	0% 	-1,67% 	-22,23%
2045 		Coni 	CONI 	0,00924014 	$0 	$17,53K 	0% 	-6,77% 	-11,46%
2046 		COVA 	COVA 	0,00255041 	$0 	$270,93K 	0% 	0% 	0%
2047 		DACC 	DACC 	0,00014330 	$0 	$372,25K 	0% 	-24,43% 	-14,67%
2048 		DEEX 	DEEX 	0,0138 	$0 	$27,76K 	0% 	0% 	-19,95%
2049 		EJOY 	EJOY 	0,00003061 	$0 	$281,77 	0% 	-9,56% 	-21,52%
2050 		eUSD 	EUSD 	0,0000 	$0 	$0 	0% 	+6,48% 	0%
2051 		Folm 	FLM 	0,001178 	$0 	$0 	0% 	+3,46% 	0%
2052 		FOAM 	FOAM 	0,0256565 	$0 	$133,57K 	0% 	-8,81% 	-12,20%
2053 		FOIN 	FOIN 	1.007,13 	$0 	$212,32K 	0% 	+0,86% 	+2,76%
2054 		GIGA 	XG 	0,00003854 	$0 	$11,61 	0% 	+1,23% 	+1,17%
2055 		Hdac 	HDAC 	0,0385686 	$0 	$319,96K 	0% 	-1,84% 	-2,24%
2056 		Hero 	HERO 	0,0225464 	$0 	$60,18 	0% 	+0,97% 	-23,07%
2057 		KNOW 	KNOW 	0,0230818 	$0 	$1,40M 	0,01% 	-2,99% 	-5,86%
2058 		LIZA 	LIZA 	3.333.333,3 	$0 	$0 	0% 	0% 	0%
2059 		Mero 	MERO 	0,0025302 	$0 	$104,93 	0% 	+109,60% 	+1,21K%
2060 		MIRQ 	MRQ 	0,00003809 	$0 	$28,99 	0% 	-57,78% 	-50,00%
2061 		Noir 	NOR 	0,020835 	$0 	$57,28 	0% 	+2,05% 	-7,41%
2062 		OCOW 	OCOW 	0,001217 	$0 	$0 	0% 	+3,34% 	0%
2063 		Qora 	QORA 	0,328299 	$0 	$0 	0% 	0% 	-14,62%
2064 		Qube 	QUBE 	0,00129845 	$0 	$3,49K 	0% 	-0,75% 	+162,93%
2065 		Read 	READ 	0,00242954 	$0 	$21,81K 	0% 	+7,83% 	+6,03%
2066 		SEER 	SEER 	0,00070096 	$0 	$28,98K 	0% 	-4,71% 	+25,41%
2067 		Show 	SHOW 	0,000821 	$0 	$37,75K 	0% 	+1,71% 	-6,22%
2068 		SISA 	SISA 	0,0000 	$0 	$0 	0% 	3,21% 	0%
2069 		SOOM 	SOOM 	0,0814953 	$0 	$722,34 	0% 	+3,77% 	-9,83%
2070 		STEX 	STEX 	0,287454 	$0 	$4,65 	0% 	+33,08% 	+8,99%
2071 		TENA 	TENA 	0,12529 	$0 	$64,96K 	0% 	-22,38% 	-35,93%
2072 		Veggie 	VEGI 	0,0299 	$0 	$0 	0% 	0% 	0%
2073 		Volt 	ACDC 	0,00111713 	$0 	$395,73K 	0% 	+5,30% 	+0,40%
2074 		WETH 	WETH 	126,543 	$0 	$24,18K 	0% 	-0,43% 	+12,19%
2075 		Wink 	WINK 	0,000255 	$0 	$9,20 	0% 	+3,40% 	-55,59%
2076 		XTRD 	XTRD 	0,00079048 	$0 	$1,16K 	0% 	+104,70% 	+34,98%
2077 		YUKI 	YUKI 	0,00002709 	$0 	$459,17 	0% 	-13,69% 	+87,61%
2078 		Adenz 	DNZ 	0,00039275 	$0 	$14,65 	0% 	+28,06% 	+24,17%
2079 		Aergo 	AERGO 	0,0891196 	$0 	$518,25K 	0% 	-16,22% 	-28,76%
2080 		AWARE 	AT 	0,014937 	$0 	$2,03K 	0% 	+3,58% 	-31,57%
2081 		Axiom 	AXIOM 	0,004259 	$0 	$33,98 	0% 	+3,40% 	+26,13%
2082 		Birds 	BIRDS 	0,0001 	$0 	$13,68 	0% 	+3,20% 	+80,96%
2083 		Bitok 	BITOK 	0,000020 	$0 	$17,14 	0% 	+3,41% 	-3,65%
2084 		Budbo 	BUBO 	0,00368044 	$0 	$378,27 	0% 	+11,29% 	-4,35%
2085 		Candy 	CANDY 	0,00002111 	$0 	$229,06 	0% 	-3,23% 	+8,36%
2086 		CARAT 	CARAT 	1,02934 	$0 	$248,83K 	0% 	+11,06% 	-4,77%
2087 		CK USD 	CKUSD 	0,999978 	$0 	$64,44M 	0,43% 	-1,29% 	-0,70%
2088 		Cloud 	CLD 	0,02 	$0 	$201,00 	0% 	0% 	-11,98%
2089 		Cyder 	CYDER 	0,0001 	$0 	$270,10 	0% 	+3,19% 	+11,72%
2090 		Dashs 	DASHS 	0,006026 	$0 	$0 	0% 	+3,40% 	-9,58%
2091 		eGold 	EGOLD 	0,001339 	$0 	$0 	0% 	+7,88% 	+7,20%
2092 		eREAL 	EREAL 	0,00044196 	$0 	$0 	0% 	0% 	+44,95%
2093 		HYCON 	HYC 	0,013024 	$0 	$984,03K 	0,01% 	-7,25% 	-19,09%
2094 		Hyper 	HYPER 	0,002139 	$0 	$0 	0% 	+3,40% 	-0,34%
2095 		LePen 	LEPEN 	0,000020 	$0 	$1,33 	0% 	+3,41% 	+0,86%
2096 		Lizus 	LIZ 	0,007164 	$0 	$0 	0% 	+3,40% 	0%
2097 		Mavro 	MAVRO 	0,002179 	$0 	$49,47 	0% 	+3,40% 	-56,01%
2098 		Minex 	MINEX 	0,003965 	$0 	$54,64 	0% 	0% 	-7,40%
2099 		MMXVI 	MMXVI 	0,000569 	$0 	$0 	0% 	+20,00% 	+1,25%
2100 		Nerva 	XNV 	0,0374797 	$0 	$2,33K 	0% 	-21,45% 	-12,27%
2101 		Penta 	PNT 	0,00043464 	$0 	$568,17K 	0% 	-5,14% 	+3,50%
2102 		Rcoin 	RCN 	0,00006544 	$0 	$0,65 	0% 	-1,15% 	0%
2103 		Saifu 	SFU 	0,0439181 	$0 	$17,72 	0% 	-0,66% 	0%
2104 		SoPay 	SOP 	0,00101089 	$0 	$2,07K 	0% 	-21,10% 	-9,12%
2105 		TCOIN 	TCN 	0,04098 	$0 	$6,76K 	0% 	-3,94% 	-16,65%
2106 		Topaz Coin 	TOPAZ 	0,00442 	$0 	$0 	0% 	+3,40% 	-24,75%
2107 		Traid 	TRAID 	0,00079779 	$0 	$279,88 	0% 	-1,22% 	-27,14%
2108 		TWIST 	TWIST 	0,00026060 	$0 	$167,21 	0% 	-1,78% 	-12,30%
2109 		UGAIN 	GAIN 	0,000412 	$0 	$0 	0% 	+7,94% 	0%
2110 		Winco 	WCO 	0,001295 	$0 	$0 	0% 	+6,69% 	0%
2111 		WIZBL 	WBL 	0,0058063 	$0 	$28,82K 	0% 	-2,92% 	-12,64%
2112 		Alttex 	ALTX 	0,00044570 	$0 	$481,19 	0% 	+64,65% 	+24,95%
2113 		ANRYZE 	RYZ 	0,000196 	$0 	$0 	0% 	+3,20% 	+23,11%
2114 		ARLIZE 	ARLIZE 	0,00019460 	$0 	$90,60 	0% 	-0,73% 	-22,62%
2115 		BeeKan 	BKBT 	0,00038912 	$0 	$33,17K 	0% 	+9,94% 	+7,75%
2116 		BioBar 	BIOB 	0,001413 	$0 	$0 	0% 	+8,76% 	0%
2117 		BitCar 	BITCAR 	0,014512 	$0 	$0 	0% 	+350,72% 	0%
2118 		Bubble 	BUB 	0,002709 	$0 	$17,13 	0% 	+6,90% 	-22,23%
2119 		Cajtel 	CAJ 	4,17234 	$0 	$1,68K 	0% 	0% 	0%
2120 		Cashme 	CME 	0,0001 	$0 	$0 	0% 	+3,19% 	+55,39%
2121 		CoinUs 	CNUS 	0,03269 	$0 	$440,69K 	0% 	-10,51% 	0%
2122 		CORION 	COR 	0,050739 	$0 	$128,86 	0% 	+3,40% 	-12,07%
2123 		Cubits 	QBT 	0,00064871 	$0 	$1,11K 	0% 	-7,05% 	+6,04%
2124 		Curium 	CRU 	0,00469454 	$0 	$0,52 	0% 	0% 	0%
2125 		DIPNET 	DPN 	0,0014699 	$0 	$4,39K 	0% 	+0,38% 	-6,51%
2126 		e-Chat 	ECHT 	0,00379549 	$0 	$960,88K 	0,01% 	-1,26% 	+51,05%
2127 		Engine 	EGCC 	0,00028880 	$0 	$264,34K 	0% 	+2,24% 	-10,73%
2128 		Ferron 	FRRN 	0,00027840 	$0 	$42,33 	0% 	+0,35% 	+232,31%
2129 		Francs 	FRN 	0,002434 	$0 	$11,10 	0% 	+3,40% 	-3,22%
2130 		ILCoin 	ILC 	0,0766946 	$0 	$100,23K 	0% 	-3,33% 	-14,52%
2131 		iQuant 	IQT 	0,015016 	$0 	$73,58 	0% 	+3,45% 	+5,92%
2132 		Macro 	MCR 	0,017058 	$0 	$0 	0% 	+6,82% 	0%
2133 		Maggie 	MAG 	0,000707 	$0 	$4,97K 	0% 	+3,27% 	-11,40%
2134 		netBit 	NBIT 	0,001217 	$0 	$0 	0% 	+3,34% 	+56,58%
2135 		OFCOIN 	OF 	0,00022468 	$0 	$155,27K 	0% 	+1,76% 	-5,89%
2136 		RECORD 	RCD 	0,00247519 	$0 	$22,41 	0% 	+31,55% 	+78,22%
2137 		RRCoin 	RRC 	0,00195762 	$0 	$7,56K 	0% 	-1,30% 	+2,64%
2138 		SalPay 	SAL 	0,0251682 	$0 	$73,54 	0% 	+60,57% 	-22,16%
2139 		Shopin 	SHOP 	0,0113939 	$0 	$0 	0% 	0% 	0%
2140 		T-coin 	TCOIN 	0,000020 	$0 	$0 	0% 	+3,41% 	0%
2141 		TeamUp 	TEAM 	0,0001 	$0 	$0 	0% 	+3,19% 	0%
2142 		Themis 	GET 	0,0017752 	$0 	$378,08K 	0% 	+2,95% 	+1,42%
2143 		UAHPay 	UAHPAY 	0,00000 	$0 	$0 	0% 	+7,32% 	0%
2144 		UNCoin 	UNC 	0,000020 	$0 	$0 	0% 	+3,41% 	+3,81%
2145 		Valuto 	VLU 	0,00155795 	$0 	$165,08 	0% 	-13,99% 	-16,11%
2146 		XDE II 	XDE2 	0,5814 	$0 	$0 	0% 	+3,41% 	+69,15%
2147 		ACChain 	ACC 	0,0337213 	$0 	$396,45 	0% 	-27,35% 	-50,18%
2148 		Agrolot 	AGLT 	0,0261415 	$0 	$140,59 	0% 	-1,15% 	+37,01%
